tier	file	line	kind	name	attrs	boneyard_refs	orphan_module
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Soundness.lean	60	theorem	kvE2_sepPos_mem		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Soundness.lean	560	theorem	kvE2_sepDisjunct'_singleton_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Soundness.lean	1284	theorem	kvE2_sepDisjunct_halves		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SubBracket2V.lean	694	theorem	k1v_sorted_realizationK_regress_k3		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SubBracket2V.lean	1194	theorem	kvE_subBracket2V_fold_zXU		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SubBracket2V.lean	1214	theorem	kvE_subBracket2V_fold_zUW		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SubBracket2V.lean	1234	theorem	kvE_subBracket2V_fold_zWT		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneDepthK.lean	250	theorem	nf3_order_yt		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneDepthK.lean	261	theorem	nf3_order_xy		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneDepthK.lean	272	theorem	nf3_order_xt		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneDepthK.lean	283	theorem	nf3_order_ty		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneDepthK.lean	294	theorem	nf3_order_tx		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneFlattenNavigable.lean	146	theorem	nf_zone_flatten_navigable_k1_probe		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/NfZoneFlattenNavigable.lean	175	theorem	exterior_future_zone_eval_shape		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/PerFormulaRender.lean	119	theorem	nameOfSurj_hName		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/PriorINF.lean	209	theorem	prior_hasDefinableSUP		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Prop42Contentful.lean	269	theorem	endpointRightNegBlock_sound		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Prop42ExistsForall.lean	461	theorem	prop42_veeSatFin_negation		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Prop42NegationGeneral.lean	95	theorem	negLeftClauseFin_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Prop42NegationGeneral.lean	129	theorem	negRightClauseFin_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Translation.lean	79	theorem	temporal_truth_all_future		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Translation.lean	97	theorem	temporal_truth_all_past		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/Translation.lean	297	def	ef1ToTemporal		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VVecEA2Collapse.lean	111	theorem	vvecea2_collapse_of_perClauseFin		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VVecEA2Collapse.lean	131	theorem	intervalTypeFin_captures_temporalPred		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAClosure.lean	253	theorem	VBracketFormula.conj_holds_vbracket		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAConjFull.lean	567	theorem	VVecEA2.conjFull_trivialTrue_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAConjFull.lean	576	theorem	VVecEA2.trivialTrue_conjFull_iff		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAFormula.lean	153	theorem	BracketFormula.toIntervalPattern_toBracketFormula		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAFormula.lean	159	theorem	IntervalPattern.toBracketFormula_toIntervalPattern		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAFormula.lean	179	theorem	BracketFormula.holds_eq_intervalPattern_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAFormula.lean	210	def	VEF.toVBracketFormula		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Kamp/VecEAFormula.lean	214	theorem	VBracketFormula.holds_iff_vef_holds		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/MixedSum.lean	295	theorem	colour_eq_agree		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/MonadicFO.lean	811	theorem	nfCount_pos		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/PriorDefsDense.lean	341	theorem	denseRayFlow_pred_nontrivial		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/PriorExpressivenessDense.lean	384	theorem	denseTestPsi_eval		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/PriorExpressivenessDense.lean	401	def	uSExpressivelyCompleteOverDensePriorAtDenseWindow		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/DoetsTheorem.lean	287	theorem	exists_realFlow_of_kEquiv_shuffle		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/DoetsTheorem.lean	310	theorem	exists_realFlow_shuffleReal_point		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/EpsilonDense.lean	1017	theorem	simDense_equivalence		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/OrderIsoReal.lean	298	theorem	nonempty_orderIso_real_of_facts		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/OrderIsoReal.lean	337	theorem	nonempty_orderIso_real_real		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/Shuffle.lean	348	theorem	kEquiv_shuffle_congr_orderIso		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/Shuffle.lean	478	theorem	blocks_lt_of_monotone_cls		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/Shuffle.lean	492	theorem	kEquiv_singletonBlocks		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/RealModel/ShuffleReal.lean	584	theorem	pointFam_orderedSum_facts		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	104	theorem	tempR_fwd_trans		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	219	theorem	reflCanR_linear		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	428	theorem	tempR_bwd_imp_reflCanR_bwd		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	457	theorem	reflCanR_refl		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	476	theorem	reflCanR_trans		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	681	theorem	next_top_in_box_class		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	689	theorem	canS5R_refl		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	702	theorem	canS5R_symm		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/ReflexiveCanonical.lean	748	theorem	canS5R_trans		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	127	theorem	int_equiv_refl		85	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	131	theorem	int_equiv_symm		1	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	135	theorem	int_equiv_trans		13	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	401	theorem	count_U_total_zero_iff_U_free		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	487	theorem	int_truth_depends_only_on_atoms		2	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/Defs.lean	562	theorem	separable_iff_properly_separable		1	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Separation/SemanticBridge.lean	175	theorem	int_equiv_implies_temporal_equiv_with_iso		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/StaviConnectives.lean	237	theorem	cofinal_above_iff_succ		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/StaviConnectives.lean	261	theorem	cofinal_below_iff_pred		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/StaviConnectives.lean	311	theorem	since_bot_iff_pred		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Transfer.lean	77	theorem	predFormulas_trans		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Transfer.lean	728	theorem	ghr93_forward_to_backward_discrete		0	
SURVIVOR	FormalSystem/Metalogic/WeakCanonical/Transfer.lean	1015	theorem	chronicle_semantic_prior_SZ		0	
SURVIVOR	FormalSystem/ProofSystem/Derivation.lean	237	theorem	weakening_height_succ		0	
SURVIVOR	FormalSystem/ProofSystem/Derivation.lean	324	theorem	time_reflection_height_succ		0	
SURVIVOR	FormalSystem/ProofSystem/LinearityDerivedFacts.lean	81	def	temporalLinearityDerivation		0	
SURVIVOR	FormalSystem/Semantics/Correspondence/FwdRecPeriodicity.lean	135	theorem	per_val		0	
SURVIVOR	FormalSystem/Semantics/Extension/Admissible.lean	253	theorem	adjoin_states_self		0	
SURVIVOR	FormalSystem/Semantics/Extension/PeriodicExtension.lean	401	theorem	extend_periodic_of_finite_domain		0	
SURVIVOR	FormalSystem/Semantics/FrameProperty.lean	320	theorem	forwardDeterministic_iff		0	
SURVIVOR	FormalSystem/Semantics/FrameProperty.lean	329	theorem	forwardDeterministic_of_deterministic		0	
SURVIVOR	FormalSystem/Semantics/IntNormalForm.lean	184	theorem	step_def		0	
SURVIVOR	FormalSystem/Semantics/IntNormalForm.lean	394	theorem	ofStepRel_of_nonpos		0	
SURVIVOR	FormalSystem/Semantics/MinusLanguage/MinusValidity.lean	261	theorem	minusValid_implies_minusValidRTime		0	
SURVIVOR	FormalSystem/Semantics/PartialHistoryOrder.lean	99	theorem	domain_mono		0	
SURVIVOR	FormalSystem/Semantics/PlusLanguage/PlusPasting.lean	329	theorem	future_dstab_plusValid		0	
SURVIVOR	FormalSystem/Semantics/PlusLanguage/PlusPasting.lean	334	theorem	stab_allFuture_plusValid		0	
SURVIVOR	FormalSystem/Semantics/PlusLanguage/PlusValidity.lean	162	theorem	plusTruthAt_ofCtx		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	407	theorem	cone_mono		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1859	theorem	trivialFrame_serial		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1865	theorem	trivialFrame_interpolates		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1870	theorem	trivialFrame_limit		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1879	theorem	trivialFrame_saturation		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1941	theorem	staticFrame_interpolates		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1955	theorem	staticFrame_saturation		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	1995	theorem	natFrame_serial		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	2001	theorem	natFrame_interpolates		0	
SURVIVOR	FormalSystem/Semantics/TaskFrame.lean	2024	theorem	natFrame_saturation		0	
SURVIVOR	FormalSystem/Semantics/TaskModel.lean	84	def	fromList		0	
SURVIVOR	FormalSystem/Semantics/TaskModel.lean	101	abbrev	FiniteTaskModel		0	
SURVIVOR	FormalSystem/Semantics/TruthTransport.lean	193	theorem	truth_history_eq		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	630	theorem	validDense_iff_validIn_dense		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	639	theorem	validZTime_iff_validIn_ztime		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	645	theorem	validRTime_iff_validIn_rtime		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	655	theorem	validComplete_iff_validOnFrames_isComplete		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	716	theorem	consequence_monotone		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	726	theorem	valid_consequence		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	733	theorem	consequence_of_member		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	785	theorem	valid_of_valid_all_future		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	798	theorem	valid_of_valid_all_past		0	
SURVIVOR	FormalSystem/Semantics/Validity.lean	815	theorem	valid_of_valid_box		0	
SURVIVOR	FormalSystem/Syntax/Atom.lean	124	def	freshBase		14	
SURVIVOR	FormalSystem/Syntax/Atom.lean	127	theorem	mk_fresh_injective		2	
SURVIVOR	FormalSystem/Syntax/Atom.lean	133	theorem	mk_base_injective		0	
SURVIVOR	FormalSystem/Syntax/Atom.lean	139	theorem	mk_base_ne_mk_fresh		0	
SURVIVOR	FormalSystem/Syntax/Atom.lean	212	theorem	Atom.fresh_for_not_mem		0	
SURVIVOR	FormalSystem/Syntax/Formula.lean	765	theorem	atoms_reflect_time		0	
SURVIVOR	FormalSystem/Syntax/MinusLanguage/Formula.lean	192	theorem	swapMinus_always		0	
SURVIVOR	FormalSystem/Syntax/MinusLanguage/Translation.lean	102	theorem	tr_someFuture		0	
SURVIVOR	FormalSystem/Syntax/MinusLanguage/Translation.lean	107	theorem	tr_somePast		0	
SURVIVOR	FormalSystem/Syntax/PlusLanguage/Derivation.lean	281	theorem	plus_backward_base		0	
SURVIVOR	FormalSystem/Syntax/PlusLanguage/Derivation.lean	286	theorem	plus_backward_dense		0	
SURVIVOR	FormalSystem/Syntax/PlusLanguage/Derivation.lean	291	theorem	plus_backward_ztime		0	
SURVIVOR	FormalSystem/Syntax/PlusLanguage/Derivation.lean	297	theorem	plus_backward_rtime		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	306	theorem	reflect_time_timeStore		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	310	theorem	reflect_time_timeRecall		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	413	theorem	ofPlus_and		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	422	theorem	ofPlus_somePast		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	428	theorem	ofPlus_allPast		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	434	theorem	ofPlus_sometimes		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	437	theorem	ofPlus_diamond		0	
SURVIVOR	FormalSystem/Syntax/StarLanguage/Formula.lean	440	theorem	ofPlus_dstab		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	113	def	closureWithNegCard		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	152	def	isDiamondFormulaBool		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	165	theorem	isDiamondFormula_of_extract		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	201	theorem	diamondSubformulas_subset		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	210	theorem	diamond_in_diamondSubformulas		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	222	theorem	mem_diamondSubformulas_isDiamond		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/Closure.lean	230	def	diamondCount		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	101	theorem	iter_F_complexity_strictly_increasing		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	115	theorem	iter_F_one_eq_some_future		3	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	186	theorem	iter_F_succ_eq		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	213	theorem	iter_P_some_past		3	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	222	theorem	iter_P_succ_eq		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	254	theorem	iter_P_complexity_strictly_increasing		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/IteratedTemporal.lean	267	theorem	iter_P_one_eq_some_past		3	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	44	theorem	f_nesting_depth_nonneg		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/NestingDepth.lean	128	theorem	p_nesting_depth_nonneg		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	308	theorem	self_mem_deferralClosure		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	312	theorem	neg_self_mem_deferralClosure		1	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	370	theorem	all_future_neg_mem_deferralClosure_of_some_future		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	377	theorem	all_past_neg_mem_deferralClosure_of_some_past		2	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	407	theorem	G_neg_neg_bot_mem_deferralClosure		6	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	412	theorem	H_neg_neg_bot_mem_deferralClosure		4	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	417	theorem	neg_G_neg_neg_bot_mem_deferralClosure		2	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	422	theorem	neg_H_neg_neg_bot_mem_deferralClosure		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	447	theorem	F_top_deferral_eq		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	450	theorem	P_top_deferral_eq		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	622	theorem	max_P_depth_deferralClosure_eq		2	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	871	theorem	all_future_in_deferralClosure_is_in_closureWithNeg		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	959	theorem	all_past_in_deferralClosure_is_in_closureWithNeg		0	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	972	theorem	deferralClosure_all_future		6	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	1015	theorem	deferralClosure_all_past		2	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	1202	theorem	P_inner_in_deferralClosure		1	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	1242	theorem	deferral_of_P_in_deferralClosure		2	
SURVIVOR	FormalSystem/Syntax/SubformulaClosure/TemporalFormulas.lean	1315	theorem	box_inner_in_deferralClosure		0	
SURVIVOR	FormalSystem/Theorems/Propositional/Reasoning.lean	186	def	orElimNegNeg		0	
T0_parse_artifact	FormalSystem/Automation/Tactics/Search.lean	283	lemma	premises.		0	
T0_parse_artifact	FormalSystem/Metalogic/Decidability/BiLasso/Orbit.lean	740	structure	field.		0	orphan
T0_parse_artifact	FormalSystem/Metalogic/Decidability/Verified/Bridge/Interpolate.lean	96	structure	alone.		0	
T0_parse_artifact	FormalSystem/Metalogic/WeakCanonical/DenseModelSurgery/Defs.lean	254	theorem	consumes.		0	
T0_parse_artifact	FormalSystem/Metalogic/WeakCanonical/Kamp/NfMultiAnchorBridge/SharedWitness/Assembly.lean	1073	class	order.		0	
T0_parse_artifact	FormalSystem/Semantics/Extension/Admissible.lean	101	structure	field.		0	
T0_parse_artifact	FormalSystem/Semantics/FrameClassValidity.lean	134	instance	cache.		0	
T0_parse_artifact	FormalSystem/Syntax.lean	74	def	necessityP		0	
T0_parse_artifact	FormalSystem/Syntax.lean	75	def	futureQ		0	
T0_parse_artifact	FormalSystem/Syntax.lean	78	def	possiblyP		0	
T0_parse_artifact	FormalSystem/Syntax/StarLanguage/Axioms.lean	422	instance	supplies.		0	
T1_instance	FormalSystem/Metalogic/Algebraic/BooleanStructure.lean	44	instance	instLELindenbaumAlg		0	
T1_instance	FormalSystem/Metalogic/Algebraic/BooleanStructure.lean	96	instance	instTopLindenbaumAlg		0	
T1_instance	FormalSystem/Metalogic/Algebraic/BooleanStructure.lean	102	instance	instBotLindenbaumAlg		0	
T1_instance	FormalSystem/Metalogic/Algebraic/FlowFrame.lean	444	instance	bundleFamilies_nonempty		0	
T1_instance	FormalSystem/Metalogic/Algebraic/UltrafilterMCS.lean	516	instance	mcsToPFilter_isProper		0	
T1_instance	FormalSystem/Metalogic/Algebraic/UltrafilterMCS.lean	525	instance	mcsToPFilter_isPrime		0	
T1_instance	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleToCountermodel.lean	500	instance	collapseClassLinearOrder		0	
T1_instance	FormalSystem/Metalogic/Bundle/LimitMCS.lean	210	instance	limitFilterBelow_neBot		0	
T1_instance	FormalSystem/Metalogic/Bundle/LimitMCS.lean	211	instance	limitFilterAbove_neBot		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Basic.lean	77	instance	instInhabitedFin		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	310	instance	instDecidableClauseAt		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	325	instance	instDecidableLocalCoherentAt		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	434	instance	instDecidableLocalCoherent		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	489	instance	instDecidableUntlOblB		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	493	instance	instDecidableSnceOblB		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	701	instance	instDecidableEventClauseAt		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	710	instance	instDecidableFulfilAt		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Decide.lean	894	instance	instDecidableFulfilling		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Enumerate.lean	139	instance	instDecidableIsLasso		0	
T1_instance	FormalSystem/Metalogic/Decidability/BiLasso/Realized.lean	136	instance	instInhabitedPigeonState		0	
T1_instance	FormalSystem/Metalogic/Decidability/IntPresentation.lean	108	instance	instNeZeroCard		0	
T1_instance	FormalSystem/Metalogic/Decidability/IntPresentation.lean	110	instance	instNonemptyFin		0	
T1_instance	FormalSystem/Metalogic/Decidability/Verified/Bridge/BranchOrder.lean	294	instance	instDecidableBranchLT		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/ChronicleExtraction.lean	174	instance	chroniclePriorDomainLinearOrder		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/ChronicleExtraction.lean	181	instance	chronicle_prior_domain_countable		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/DenseModelSurgery/Dual.lean	484	instance	instIsDualClosedCountableDense		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	246	instance	muSigFintypePreds		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/EFGames/TypeFormulas.lean	251	instance	muSigDecEqPreds		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/GroupModel/BlockDecomposition.lean	297	instance	instLinearOrderBlockQuot		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/GroupModel/RamseyFactorization.lean	174	instance	succOrderLexProdRatInt		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/GroupModel/RamseyFactorization.lean	188	instance	predOrderLexProdRatInt		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	87	instance	limitdom_monadic_structure_countable		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	95	instance	limitdom_monadic_structure_noMax		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	103	instance	limitdom_monadic_structure_noMin		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/IntegerModel/ReynoldsBridge.lean	111	instance	limitdom_monadic_structure_nonempty		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/Kamp/ESigmaExpansion.lean	95	instance	sigEDecEqPreds		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1255	instance	chronicleAsMonadicStructure_countable		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1264	instance	chronicleAsMonadicStructure_no_max		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1273	instance	chronicleAsMonadicStructure_no_min		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1282	instance	chronicleAsMonadicStructureSucc		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1291	instance	chronicleAsMonadicStructurePred		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1300	instance	chronicleAsMonadicStructure_succ_archimedean		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NEquivalence.lean	1310	instance	chronicleAsMonadicStructure_nonempty		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/NormalForm.lean	100	instance	atomKindFintype		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/RealModel/DoetsTheorem.lean	787	instance	instLinearOrderClassQuot		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/Transfer.lean	137	instance	instFintypeMkSigFromPreds		0	
T1_instance	FormalSystem/Metalogic/WeakCanonical/Transfer.lean	141	instance	instDecEqMkSigFromPreds		0	
T1_instance	FormalSystem/Semantics/Ultraproduct/IndexFilter.lean	78	instance	tailFilter_neBot		0	
T2_simp	FormalSystem/Metalogic/Algebraic/UltrafilterMCS.lean	798	theorem	ultrafilter_to_mcs_val	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	273	theorem	chronicleMonadicStructureOf_carrier	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	277	theorem	chronicleMonadicStructureOf_interp	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	615	theorem	chronicleEff_top	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	618	theorem	chronicleEff_neg	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	621	theorem	chronicleEff_and	@[simp]	0	
T2_simp	FormalSystem/Metalogic/BXCanonical/Chronicle/ChronicleMonadicBridge.lean	626	theorem	chronicleEff_or	@[simp]	0	
